left_city,left_source,right_city,right_source,dist,cnt_in_group,left_city:1,left_source:1,right_city:1,right_source:1,dist:1,cnt_in_group:1,chamfer_dist
Beijing,dalle,Chicago,dalle,9.226114422082901,20,Chicago,dalle,Beijing,dalle,8.981151700019836,20,0.4551816530525684
Beijing,google,Chicago,dalle,13.900283932685852,30,Chicago,dalle,Beijing,google,8.725230813026428,20,0.4525102949142456
Berlin,dalle,Chicago,dalle,7.847196847200394,20,Chicago,dalle,Berlin,dalle,8.031519562005997,20,0.39696791023015976
Berlin,google,Chicago,dalle,15.098431378602982,33,Chicago,dalle,Berlin,google,8.954562783241272,20,0.4538300785253633
Bogota,dalle,Chicago,dalle,8.293259918689728,20,Chicago,dalle,Bogota,dalle,8.599056273698807,20,0.42230790480971336
Bogota,google,Chicago,dalle,15.487356722354889,30,Chicago,dalle,Bogota,google,9.420924067497253,20,0.4981656157970428
Brussels,dalle,Chicago,dalle,7.553953647613525,20,Chicago,dalle,Brussels,dalle,8.153790533542633,20,0.39269360452890395
Brussels,google,Chicago,dalle,13.544950902462006,30,Chicago,dalle,Brussels,google,8.951161921024323,20,0.44992225646972656
Bucharest,dalle,Chicago,dalle,7.716798812150955,20,Chicago,dalle,Bucharest,dalle,7.848959296941757,20,0.38914395272731783
Bucharest,google,Chicago,dalle,14.75913092494011,31,Chicago,dalle,Bucharest,google,9.478616714477539,20,0.4752499537140715
Budapest,dalle,Chicago,dalle,7.888301104307175,20,Chicago,dalle,Budapest,dalle,8.037404090166092,20,0.3981426298618317
Budapest,google,Chicago,dalle,14.829340755939484,30,Chicago,dalle,Budapest,google,8.961605042219162,20,0.47581891596317294
Buenos Aires,dalle,Chicago,dalle,7.956861108541489,20,Chicago,dalle,Buenos Aires,dalle,7.8047418892383575,20,0.39404007494449617
Buenos Aires,google,Chicago,dalle,14.733661264181137,30,Chicago,dalle,Buenos Aires,google,9.07784241437912,20,0.4762300735712051
Busan,dalle,Chicago,dalle,9.320986986160278,20,Chicago,dalle,Busan,dalle,8.694769412279129,20,0.45039390996098516
Busan,google,Chicago,dalle,15.06167358160019,30,Chicago,dalle,Busan,google,9.513313502073288,20,0.49149974167346955
Cairo,dalle,Chicago,dalle,8.077567398548126,20,Chicago,dalle,Cairo,dalle,8.282141745090485,20,0.40899272859096525
Cairo,google,Chicago,dalle,15.817199528217316,32,Chicago,dalle,Cairo,google,9.324351996183395,20,0.4834913754692444
Caracas,dalle,Chicago,dalle,8.266704052686691,20,Chicago,dalle,Caracas,dalle,8.383662700653076,20,0.4162591688334942
Caracas,google,Chicago,dalle,14.311446398496628,30,Chicago,dalle,Caracas,google,9.154156267642975,20,0.4693120533227921
Chicago,dalle,Chicago,dalle,7.203665196895599,20,Chicago,dalle,Chicago,dalle,7.203665196895599,20,0.36018325984477995
Chicago,google,Chicago,dalle,13.532044261693954,30,Chicago,dalle,Chicago,google,8.056690335273743,20,0.4317746919393539
Copenhagen,dalle,Chicago,dalle,7.6991293132305145,20,Chicago,dalle,Copenhagen,dalle,7.810404866933823,20,0.38773835450410843
Copenhagen,google,Chicago,dalle,13.211901187896729,30,Chicago,dalle,Copenhagen,google,8.701576560735703,20,0.43826955497264863
Delhi,dalle,Chicago,dalle,8.338395744562149,20,Chicago,dalle,Delhi,dalle,8.453831851482391,20,0.4198056899011135
Delhi,google,Chicago,dalle,13.573331952095032,30,Chicago,dalle,Delhi,google,8.432295978069305,20,0.44011255860328674
Dubai,dalle,Chicago,dalle,8.272041231393814,20,Chicago,dalle,Dubai,dalle,8.477624624967575,20,0.4187416464090347
Dubai,google,Chicago,dalle,14.502096712589264,30,Chicago,dalle,Dubai,google,9.266081690788269,20,0.47536356806755065
Dublin,dalle,Chicago,dalle,7.696105509996414,20,Chicago,dalle,Dublin,dalle,8.406313210725784,20,0.40256046801805495
Dublin,google,Chicago,dalle,13.44584995508194,30,Chicago,dalle,Dublin,google,8.526102423667908,20,0.43943904757499697
Helsinki,dalle,Chicago,dalle,7.653446346521378,20,Chicago,dalle,Helsinki,dalle,8.072708070278168,20,0.3931538604199886
Helsinki,google,Chicago,dalle,13.858576327562332,30,Chicago,dalle,Helsinki,google,9.06008005142212,20,0.458373127579689
Ho Chi Minh City,dalle,Chicago,dalle,8.909614026546478,20,Chicago,dalle,Ho Chi Minh City,dalle,8.950533241033554,20,0.44650368168950083
Ho Chi Minh City,google,Chicago,dalle,16.01951465010643,32,Chicago,dalle,Ho Chi Minh City,google,9.314761608839035,20,0.4871976203643359
Hong Kong,dalle,Chicago,dalle,7.749115526676178,20,Chicago,dalle,Hong Kong,dalle,8.139149010181427,20,0.39720661342144015
Hong Kong,google,Chicago,dalle,14.880039632320404,30,Chicago,dalle,Hong Kong,google,9.210573017597198,20,0.48181225299835206
Istanbul,dalle,Chicago,dalle,8.061264753341675,20,Chicago,dalle,Istanbul,dalle,8.056160658597946,20,0.4029356352984905
Istanbul,google,Chicago,dalle,13.525221288204193,30,Chicago,dalle,Istanbul,google,8.66068422794342,20,0.4437181103229523
Jakarta,dalle,Chicago,dalle,8.227469831705093,20,Chicago,dalle,Jakarta,dalle,8.397163033485413,20,0.4156158216297626
Jakarta,google,Chicago,dalle,14.526462703943253,30,Chicago,dalle,Jakarta,google,8.501146733760834,20,0.4605521887540817
Johannesburg,dalle,Chicago,dalle,8.810520052909851,20,Chicago,dalle,Johannesburg,dalle,9.517402589321136,20,0.4581980660557747
Johannesburg,google,Chicago,dalle,13.53148427605629,30,Chicago,dalle,Johannesburg,google,8.599593192338943,20,0.44262154936790465
Kobe,dalle,Chicago,dalle,8.355652213096619,20,Chicago,dalle,Kobe,dalle,8.001096963882446,20,0.4089187294244766
Kobe,google,Chicago,dalle,14.610281884670258,30,Chicago,dalle,Kobe,google,8.951731592416763,20,0.4712402695417404
Kyoto,dalle,Chicago,dalle,8.782845228910446,20,Chicago,dalle,Kyoto,dalle,8.964398324489594,20,0.443681088835001
Kyoto,google,Chicago,dalle,14.24562519788742,30,Chicago,dalle,Kyoto,google,8.847274661064148,20,0.46185799717903137
Lagos,dalle,Chicago,dalle,8.126271516084671,20,Chicago,dalle,Lagos,dalle,8.547893613576889,20,0.416854128241539
Lagos,google,Chicago,dalle,14.884391874074936,30,Chicago,dalle,Lagos,google,8.834515154361725,20,0.47437814056873323
Lisbon,dalle,Chicago,dalle,7.914473116397858,20,Chicago,dalle,Lisbon,dalle,8.098455876111984,20,0.40032322481274607
Lisbon,google,Chicago,dalle,14.396414041519165,30,Chicago,dalle,Lisbon,google,8.95184737443924,20,0.4669652283191681
London,dalle,Chicago,dalle,7.977144002914429,20,Chicago,dalle,London,dalle,7.970261514186859,20,0.3986851379275322
London,google,Chicago,dalle,13.537320464849472,30,Chicago,dalle,London,google,8.566459894180298,20,0.4420756071805954
Los Angeles,dalle,Chicago,dalle,8.634315609931946,20,Chicago,dalle,Los Angeles,dalle,8.530810177326202,20,0.4291281446814537
Los Angeles,google,Chicago,dalle,14.543850541114807,30,Chicago,dalle,Los Angeles,google,8.554638057947159,20,0.46196977198123934
Madrid,dalle,Chicago,dalle,8.290707856416702,20,Chicago,dalle,Madrid,dalle,8.219733357429504,20,0.4127610303461552
Madrid,google,Chicago,dalle,13.741682052612305,30,Chicago,dalle,Madrid,google,8.82955402135849,20,0.45142472147941587
Manila,dalle,Chicago,dalle,8.21648395061493,20,Chicago,dalle,Manila,dalle,7.857392430305481,20,0.4018469095230103
Manila,google,Chicago,dalle,13.81326362490654,30,Chicago,dalle,Manila,google,8.503789216279984,20,0.4463410568237305
Melbourne,dalle,Chicago,dalle,8.633418500423431,20,Chicago,dalle,Melbourne,dalle,8.07587006688118,20,0.4177322141826153
Melbourne,google,Chicago,dalle,13.80437621474266,30,Chicago,dalle,Melbourne,google,8.783934086561203,20,0.45176620602607725
Mexico City,dalle,Chicago,dalle,7.9441017508506775,20,Chicago,dalle,Mexico City,dalle,7.964452415704727,20,0.3977138541638851
Mexico City,google,Chicago,dalle,14.244216859340668,30,Chicago,dalle,Mexico City,google,9.038990765810013,20,0.46566415250301363
Milan,dalle,Chicago,dalle,7.850425571203232,20,Chicago,dalle,Milan,dalle,8.004549443721771,20,0.3963743753731251
Milan,google,Chicago,dalle,13.180403590202332,30,Chicago,dalle,Milan,google,8.093417555093765,20,0.4254764229059219
Montreal,dalle,Chicago,dalle,7.615169048309326,20,Chicago,dalle,Montreal,dalle,7.639111161231995,20,0.381357005238533
Montreal,google,Chicago,dalle,13.89499095082283,30,Chicago,dalle,Montreal,google,8.082374483346939,20,0.43954730868339537
Moscow,dalle,Chicago,dalle,7.377180844545364,20,Chicago,dalle,Moscow,dalle,7.834351539611816,20,0.3802883096039295
Moscow,google,Chicago,dalle,14.09566217660904,30,Chicago,dalle,Moscow,google,8.977924048900604,20,0.46147172451019286
Mumbai,dalle,Chicago,dalle,8.317530691623688,20,Chicago,dalle,Mumbai,dalle,8.940874427556992,20,0.431460127979517
Mumbai,google,Chicago,dalle,13.596194326877594,30,Chicago,dalle,Mumbai,google,8.402924329042435,20,0.43998237311840055
Munich,dalle,Chicago,dalle,8.112494170665741,20,Chicago,dalle,Munich,dalle,8.014060109853745,20,0.4031638570129871
Munich,google,Chicago,dalle,14.092924773693085,30,Chicago,dalle,Munich,google,9.161167711019516,20,0.46508184969425204
New York,dalle,Chicago,dalle,16.03050747513771,40,Chicago,dalle,New York,dalle,7.756772458553314,20,0.3964546655615171
New York,google,Chicago,dalle,13.406152755022049,30,Chicago,dalle,New York,google,8.187673807144165,20,0.43187653124332426
Osaka,dalle,Chicago,dalle,7.867296397686005,20,Chicago,dalle,Osaka,dalle,8.111909955739975,20,0.39948015883564947
Osaka,google,Chicago,dalle,14.675437211990356,30,Chicago,dalle,Osaka,google,8.899477243423462,20,0.47149828910827635
Oslo,dalle,Chicago,dalle,7.687957316637039,20,Chicago,dalle,Oslo,dalle,8.02925455570221,20,0.39293029680848124
Oslo,google,Chicago,dalle,13.613011956214905,30,Chicago,dalle,Oslo,google,8.453655421733856,20,0.44133334755897524
Paris,dalle,Chicago,dalle,7.638291001319885,20,Chicago,dalle,Paris,dalle,7.924291104078293,20,0.38906455263495443
Paris,google,Chicago,dalle,14.430342197418213,30,Chicago,dalle,Paris,google,8.443852216005325,20,0.45748388826847075
Prague,dalle,Chicago,dalle,7.863176077604294,20,Chicago,dalle,Prague,dalle,7.95562157034874,20,0.39546994119882584
Prague,google,Chicago,dalle,13.951297998428345,30,Chicago,dalle,Prague,google,9.596036404371262,20,0.4709466880559921
Rio de Janeiro,dalle,Chicago,dalle,8.464253425598145,20,Chicago,dalle,Rio de Janeiro,dalle,8.283097177743912,20,0.41868376508355143
Rio de Janeiro,google,Chicago,dalle,15.924877047538757,30,Chicago,dalle,Rio de Janeiro,google,9.138751596212387,20,0.5012725728750229
Rome,dalle,Chicago,dalle,8.300191670656204,20,Chicago,dalle,Rome,dalle,8.021765619516373,20,0.40804893225431443
Rome,google,Chicago,dalle,14.073391437530518,30,Chicago,dalle,Rome,google,8.59106993675232,20,0.45328922748565675
Santiago,dalle,Chicago,dalle,7.957625210285187,20,Chicago,dalle,Santiago,dalle,7.8157879114151,20,0.39433532804250715
Santiago,google,Chicago,dalle,12.865509450435638,30,Chicago,dalle,Santiago,google,7.711095929145813,20,0.411532107591629
Seoul,dalle,Chicago,dalle,8.358458995819092,20,Chicago,dalle,Seoul,dalle,8.430422455072403,20,0.4197220362722874
Seoul,google,Chicago,dalle,14.322236955165863,30,Chicago,dalle,Seoul,google,9.393650650978088,20,0.474317752122879
Shanghai,dalle,Chicago,dalle,8.55365052819252,20,Chicago,dalle,Shanghai,dalle,8.374539166688919,20,0.423204742372036
Shanghai,google,Chicago,dalle,14.631434381008148,30,Chicago,dalle,Shanghai,google,9.054216712713242,20,0.4737130218744278
Shenzhen,dalle,Chicago,dalle,9.066909819841385,20,Chicago,dalle,Shenzhen,dalle,8.699069201946259,20,0.4441494755446911
Shenzhen,google,Chicago,dalle,12.949595928192139,30,Chicago,dalle,Shenzhen,google,8.329883188009262,20,0.425589582324028
Singapore,dalle,Chicago,dalle,7.981206059455872,20,Chicago,dalle,Singapore,dalle,7.9177292585372925,20,0.3974733829498291
Singapore,google,Chicago,dalle,13.714629560709,30,Chicago,dalle,Singapore,google,8.469202041625977,20,0.44367663204669955
Stockholm,dalle,Chicago,dalle,8.017379462718964,20,Chicago,dalle,Stockholm,dalle,8.02744647860527,20,0.40112064853310586
Stockholm,google,Chicago,dalle,13.620339095592499,30,Chicago,dalle,Stockholm,google,8.62634339928627,20,0.4449336498975754
Sydney,dalle,Chicago,dalle,8.079139858484268,20,Chicago,dalle,Sydney,dalle,7.570815950632095,20,0.39124889522790907
Sydney,google,Chicago,dalle,13.928126990795135,30,Chicago,dalle,Sydney,google,9.314309358596802,20,0.46484872698783875
São Paulo,dalle,Chicago,dalle,7.618074327707291,20,Chicago,dalle,São Paulo,dalle,7.922631770372391,20,0.38851765245199205
São Paulo,google,Chicago,dalle,14.48851677775383,30,Chicago,dalle,São Paulo,google,8.69795972108841,20,0.4637295299768448
Taipei,dalle,Chicago,dalle,7.796520680189133,20,Chicago,dalle,Taipei,dalle,7.907016962766647,20,0.3925884410738945
Taipei,google,Chicago,dalle,13.993821412324905,30,Chicago,dalle,Taipei,google,8.739132344722748,20,0.45465907514095305
Tel Aviv,dalle,Chicago,dalle,8.195922702550888,20,Chicago,dalle,Tel Aviv,dalle,7.988199025392532,20,0.40460304319858553
Tel Aviv,google,Chicago,dalle,13.955514013767242,30,Chicago,dalle,Tel Aviv,google,8.288097858428955,20,0.44487223744392396
Tokyo,dalle,Chicago,dalle,8.230673164129257,20,Chicago,dalle,Tokyo,dalle,8.17913269996643,20,0.4102451466023922
Tokyo,google,Chicago,dalle,14.857922315597534,30,Chicago,dalle,Tokyo,google,9.662695944309235,20,0.49041236519813536
Toronto,dalle,Chicago,dalle,7.157764166593552,20,Chicago,dalle,Toronto,dalle,7.378228068351746,20,0.3633998058736324
Toronto,google,Chicago,dalle,14.017799258232117,30,Chicago,dalle,Toronto,google,8.678603857755661,20,0.4539280623197556
Vienna,dalle,Chicago,dalle,7.756547808647156,20,Chicago,dalle,Vienna,dalle,7.936187714338303,20,0.3923183880746365
Vienna,google,Chicago,dalle,14.212912529706955,30,Chicago,dalle,Vienna,google,9.452947586774826,20,0.47331720232963564
Warsaw,dalle,Chicago,dalle,7.639606177806854,20,Chicago,dalle,Warsaw,dalle,7.910451650619507,20,0.388751445710659
Warsaw,google,Chicago,dalle,13.209020853042603,30,Chicago,dalle,Warsaw,google,9.317016243934631,20,0.45052074193954467
Zurich,dalle,Chicago,dalle,8.456910222768784,20,Chicago,dalle,Zurich,dalle,8.227484494447708,20,0.41710986793041227
Zurich,google,Chicago,dalle,13.393697053194046,30,Chicago,dalle,Zurich,google,8.431123405694962,20,0.43649640917778015
Abu Dhabi,dalle,Chicago,google,7.342240869998932,20,Chicago,google,Abu Dhabi,dalle,15.112198054790497,30,0.4490887784957886
Abu Dhabi,google,Chicago,google,13.247919291257858,30,Chicago,google,Abu Dhabi,google,13.545368671417236,30,0.44655479937791825
Almaty,dalle,Chicago,google,8.162517577409744,20,Chicago,google,Almaty,dalle,13.73477891087532,30,0.4379459297657013
Almaty,google,Chicago,google,12.662984758615494,30,Chicago,google,Almaty,google,13.336609929800034,30,0.43332657814025877
Amsterdam,dalle,Chicago,google,8.12934285402298,20,Chicago,google,Amsterdam,dalle,14.02056935429573,30,0.44299824416637423
Amsterdam,google,Chicago,google,12.04524514079094,30,Chicago,google,Amsterdam,google,13.309396803379059,30,0.4225773657361666
Athens,dalle,Chicago,google,8.36710810661316,20,Chicago,google,Athens,dalle,14.040178000926971,30,0.4481457221508026
Athens,google,Chicago,google,12.534771382808685,30,Chicago,google,Athens,google,12.910949259996414,30,0.42409534404675164
Auckland,dalle,Chicago,google,8.172608315944672,20,Chicago,google,Auckland,dalle,14.443249821662903,30,0.4523171627521515
Auckland,google,Chicago,google,11.897329896688461,30,Chicago,google,Auckland,google,13.146127760410309,30,0.4173909609516462
Bangkok,dalle,Chicago,google,8.555018126964569,20,Chicago,google,Bangkok,dalle,14.45526248216629,30,0.4602056121826172
Bangkok,google,Chicago,google,12.35671353340149,30,Chicago,google,Bangkok,google,13.04979020357132,30,0.4234417289495468
Barcelona,dalle,Chicago,google,8.493352800607681,20,Chicago,google,Barcelona,dalle,14.414939910173416,30,0.45816585421562195
Barcelona,google,Chicago,google,13.318684697151184,30,Chicago,google,Barcelona,google,13.186211198568344,30,0.4417482649286588
Beijing,dalle,Chicago,google,8.822597205638885,20,Chicago,google,Beijing,dalle,15.154330134391785,30,0.4795385468006134
Beijing,google,Chicago,google,12.681117743253708,30,Chicago,google,Beijing,google,12.517902255058289,30,0.41998366663853326
Berlin,dalle,Chicago,google,8.747419595718384,20,Chicago,google,Berlin,dalle,14.092171967029572,30,0.4567918312549591
Berlin,google,Chicago,google,13.666850805282593,33,Chicago,google,Berlin,google,12.693002074956892,30,0.4184103631784046
Bogota,dalle,Chicago,google,8.083422243595123,20,Chicago,google,Bogota,dalle,13.878295719623566,30,0.43923435926437376
Bogota,google,Chicago,google,13.097552865743637,30,Chicago,google,Bogota,google,12.684667766094208,30,0.4297036771972974
Brussels,dalle,Chicago,google,7.934156984090805,20,Chicago,google,Brussels,dalle,13.492698967456818,30,0.42853711903095243
Brussels,google,Chicago,google,11.783414036035538,30,Chicago,google,Brussels,google,13.0199174284935,30,0.4133888577421506
Bucharest,dalle,Chicago,google,8.292869418859482,20,Chicago,google,Bucharest,dalle,14.069576978683472,30,0.4472489279508591
Bucharest,google,Chicago,google,12.874723017215729,31,Chicago,google,Bucharest,google,13.219513595104218,30,0.4277743706937696
Budapest,dalle,Chicago,google,8.035580098628998,20,Chicago,google,Budapest,dalle,13.62907788157463,30,0.43329315960407255
Budapest,google,Chicago,google,12.730102717876434,30,Chicago,google,Budapest,google,12.841864109039307,30,0.42619944711526236
Buenos Aires,dalle,Chicago,google,8.528171688318253,20,Chicago,google,Buenos Aires,dalle,14.413190692663193,30,0.4588272476196289
Buenos Aires,google,Chicago,google,12.427973568439484,30,Chicago,google,Buenos Aires,google,12.811533004045486,30,0.4206584428747495
Busan,dalle,Chicago,google,8.662418812513351,20,Chicago,google,Busan,dalle,13.221282184123993,30,0.4376740199327469
Busan,google,Chicago,google,13.587853610515594,30,Chicago,google,Busan,google,13.87839013338089,30,0.45777072906494143
Cairo,dalle,Chicago,google,7.825240939855576,20,Chicago,google,Cairo,dalle,13.138455420732498,30,0.4192739272117615
Cairo,google,Chicago,google,13.099910140037537,32,Chicago,google,Cairo,google,12.854146391153336,30,0.41861381501920764
Caracas,dalle,Chicago,google,8.28424647450447,20,Chicago,google,Caracas,dalle,13.91249230504036,30,0.4439347755908966
